Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10
0.12061234186685985,-1.5886866565826379,-1.0102905658241024,-1.3714152607215675,0.27556908135545766,-0.10063088009182758,-0.19238877739801682,-1.6580595245877658,-0.17915185142283857,-1.1515777581519007
0.7873538717623083,0.5796957993185743,1.3550269560531092,1.237615377323323,0.9771696754247259,-1.1353948791576391,1.1191697467044188,1.6540679714601858,1.0927236220908718,1.5340350135001855
-0.2573273474509702,0.38602702421052987,0.9851143002742847,-0.5927807670680785,0.9628340106334508,0.3998645882267203,1.9109917897377893,0.9298062968952011,1.0927236220908718,-1.1515777581519007
0.3442633354944351,-0.4100890977564989,1.1040188333005274,-1.385217695084628,0.7242567419301028,0.6661707152555664,0.045258910961847955,0.17066327569990447,0.30131963101308995,0.7408020626792666
1.1456814412215957,1.4056364851625243,1.0635203772379123,0.9925378719632115,1.6994523933755177,1.1399842784306877,1.6367104461452209,1.2143279447034243,1.0927236220908718,1.5340350135001855
-1.8412915435286603,-0.22554417935668655,1.105582317184271,1.237615377323323,-0.6154597807035845,0.4336376506554362,1.3934510902969872,1.6540679714601858,1.5697898169507976,0.7408020626792666
0.8239432175601143,0.19930386315113618,-0.18198708837021702,-0.06689994169912217,-0.6361419045851078,-1.0732836348959252,-1.2440790609659198,-0.5884797454953923,-1.5713709801301,-2.4943841439779435
1.3499019311992058,-0.38235403457125,1.1040188333005274,0.7178608233930065,1.172944402504748,1.4417197445778214,1.385643641180355,1.3695463236519627,0.2979143434370872,0.19122862767414248
0.302829246808826,-0.8133599837522073,0.2120805459791159,0.7178608233930065,0.2120844158506084,0.16733152362659012,1.1191697467044188,0.45518492350812756,1.0927236220908718,-1.1515777581519007
1.1808894858075825,1.2119677100544797,0.33098507900535873,0.2535892861783253,-0.25093890951531195,-2.116795067936598,-2.2957693445338228,0.1357819290695925,-0.5714485593857268,-2.7380436597937385
-1.7840611879952193,1.4056364851625243,1.5912638117095894,0.1144020972879442,1.6994523933755177,0.6411450868017116,1.9109917897377893,0.7397065713163504,1.5697898169507976,1.5340350135001855
1.367060773347047,0.4198971821247717,1.3823176289033663,0.4528546122311944,0.06545868948416043,1.4079466821491053,0.6072407147519857,1.6540679714601858,1.5697898169507976,0.7408020626792666
-1.2994354852785697,-0.606181076782199,-0.9970827826117445,1.237615377323323,-1.2339193139112539,0.9074512138305576,-1.019850489211056,-2.227102820204212,-1.843324032899437,1.5340350135001855
-0.2573273474509702,0.40542593806306293,-1.9816535548747396,0.23366058037662485,-2.201330212406141,-0.8407505702957951,-1.769427209523354,0.17066327569990447,-1.4476220373605462,0.19122862767414248
0.8239432175601143,0.8086968240587712,0.4093911559689861,0.041899913513378656,0.59196668035493,-0.8586850414643603,-0.4888906731652531,-0.30395809768716914,0.30131963101308995,-1.3952372739676955
0.081569718358352,-2.395633688233884,-2.666209143273672,-1.3242246936633417,0.2612334165641824,-0.09188344611696646,-0.7599822486765233,-0.11385837210831859,-1.8467293204754396,-1.1515777581519007
-0.09454094615896899,-0.3747568481243467,-2.477951997450813,-0.38126289813792996,0.02265614786083453,-1.1087129740142128,0.8593015061698862,0.45518492350812756,-0.5748538469617295,-1.1515777581519007
-0.5596350674624865,0.8086968240587712,1.3550269560531092,-2.5617478136168725,-2.201330212406141,-0.3419113786668188,-1.769427209523354,-0.30395809768716914,-0.17574656384683593,-2.4943841439779435
-0.2573273474509702,-0.4329680475847689,-1.0102905658241024,-1.3714152607215675,-0.25093890951531195,-0.10063088009182758,-0.19238877739801682,-3.1414642203480474,-1.0519200418216554,-1.1515777581519007
-0.8617424453536149,1.4056364851625243,1.5912638117095894,1.0122950740301138,1.6994523933755177,-1.1087129740142128,1.1470019663674553,0.8949249502648892,1.5697898169507976,0.19122862767414248
0.3432531715291532,0.38602702421052987,0.618337338775209,0.5282663347485304,-0.6218062397938326,1.1399842784306877,-2.2957693445338228,-1.7873627934474503,1.5697898169507976,0.19122862767414248
-0.9422378834595417,-1.2239817434563953,-1.5248262170834215,-0.3058511756205941,-0.6996265700899571,-0.574444443266949,-0.7099294768388188,-1.3127414200603769,-0.6562180462827645,-1.1515777581519007
-0.8152122802086426,1.0019603395069867,0.8677819776440473,0.49254052009979726,-1.781109428663547,0.15858408965172902,-1.5261678536751202,-0.5884797454953923,1.5697898169507976,0.19122862767414248
0.8472083001326005,-2.822754341779275,-1.1754113578420509,0.9232524208845153,-0.7917825651773569,-0.3402551019772472,-0.4888906731652531,1.6540679714601858,-2.797456422619289,0.19122862767414248
0.9399991115867553,0.06139892016136748,0.6744821683594671,1.237615377323323,1.4608751246721696,-0.8941143805826479,1.9109917897377893,1.1794465980731121,-1.9212829446444695,1.5340350135001855
-0.2573273474509702,-2.6519645164995005,-1.0739253756916285,-3.065533754965358,-2.201330212406141,-1.1087129740142128,-2.2957693445338228,0.45518492350812756,-1.1722636970152065,-1.1515777581519007
0.8239432175601143,0.19930386315113618,0.1599465171001479,1.237615377323323,-2.201330212406141,-0.8407505702957951,0.579408495088949,-2.261984166834524,-2.401754427080398,-0.6020043231467764
-1.2947723585993445,-0.2149582309305438,-0.40414105438879794,-0.06689994169912217,-0.6996265700899571,-0.10063088009182758,0.05967201401988367,0.45518492350812756,-1.4476220373605462,0.19122862767414248
0.8239432175601143,-0.7890189422060265,1.5912638117095894,-1.6164927660816792,1.6994523933755177,-0.10063088009182758,1.9109917897377893,-0.7436981244439307,1.5697898169507976,1.5340350135001855
-1.0340185309484147,-0.9712912495682706,-2.06162311572211,-2.169806956441959,-0.47538496617788434,-1.1424860364429286,-1.5317795211634893,-1.942581172395989,-0.13676710797431976,-0.3583448073309816
-0.29278672560851693,-0.0045456007232220754,1.0544669130709008,-0.011416924983486764,-0.012361640811964074,1.175413617548975,0.06847344958955058,1.3695463236519627,-0.13676710797431976,-0.9079182423361057
0.9486971593088898,1.002365599166816,-0.33723575841372855,0.39737159551555895,0.7242567419301028,1.381264777005679,1.9109917897377893,1.3695463236519627,0.34029908688560606,0.7408020626792666
-0.11553436722933122,-0.002367358063640678,-0.5246090712987841,-0.8455344353526112,0.45066168455395633,-0.1110345907562603,0.05967201401988367,0.17066327569990447,-0.6138333028342456,0.19122862767414248
1.3450571883114026,0.7897031698660673,1.0635203772379123,1.0122950740301138,0.45721259639470424,1.4166941161239663,-0.7243425798968546,-0.4332613665468536,1.5697898169507976,0.9844615784950614
1.5260125957165271,1.1956291146150315,1.1460807732468863,0.7314917540212691,1.1872800672960233,1.6492271807240966,1.3712305381223193,1.3695463236519627,1.1317030779633879,1.5340350135001855
-2.4198684774731394,1.4056364851625243,-3.6118449433577946,1.237615377323323,1.6994523933755177,-2.116795067936598,0.8138664153675157,1.0850246758437398,-3.6736299005941087,1.5340350135001855
1.905213782571199,1.4056364851625243,1.5912638117095894,1.237615377323323,1.6994523933755177,1.915533307752943,1.9109917897377893,1.6540679714601858,1.5697898169507976,1.5340350135001855
-0.23915834133784727,-0.03414801528621041,1.1460807732468863,1.237615377323323,-0.40534938883228727,0.13190218450830257,-1.7648095284880196,1.6540679714601858,0.3826838303341248,1.5340350135001855
-0.8004449032379028,0.5713596499858584,0.8272835215814318,0.233832084111423,-0.3482111824176861,-0.8761799094140827,-1.2562963823956923,0.8949249502648892,0.2165501441160523,0.7408020626792666
1.386491276997012,0.1760196536630371,0.3400385431723701,0.7178608233930065,0.21863532769135638,1.4150378394343948,1.399062757785356,-0.019436449878946136,0.7360010824244969,0.9844615784950614
-1.0328885633081555,0.19930386315113618,0.5267234785992235,0.49254052009979726,0.9978517993062492,-0.16108584766396988,1.1191697467044188,1.6540679714601858,0.2589348875645711,-0.6020043231467764
-0.5597665973590693,0.39443472997709117,-1.4686813874991635,0.19180849428925198,-0.15243645533766415,1.1825047748342647,0.06286178210118172,0.6452846490869781,-0.9705558425006204,1.5340350135001855
1.4012586539677518,0.19930386315113618,0.8545741944316891,0.4171287975824613,1.4608751246721696,1.6492271807240966,1.6511235492032565,1.2143279447034243,0.7360010824244969,0.7408020626792666
0.6611568162681131,0.9979147454696659,0.8950726504943045,-2.675930579744013,-0.24315415656478465,-0.09022716942739484,-0.7131192449201168,-1.942581172395989,-0.5324691035132106,-1.9448107089728195
-1.1563810075200884,-1.2429753976490994,0.29048662294274336,1.237615377323323,1.2157469441280737,0.9074512138305576,1.6455118817148877,-0.7785794710742427,0.7783858258730156,-1.1515777581519007
-1.857320418036242,-1.6735760871702274,0.7356696614054463,0.18801990480418046,-2.201330212406141,0.6836655832052886,-1.2440790609659198,-0.5884797454953923,1.5697898169507976,0.19122862767414248
0.003164325545971088,-2.625039972633909,1.3823176289033663,0.508509132681628,-0.6648132341676581,-0.5139894756948067,-0.4666701209905852,0.9298062968952011,-0.9705558425006204,1.5340350135001855
1.364487691961368,0.9909691314210152,1.2634130958771235,0.7314917540212691,1.1872800672960233,1.647570904034525,1.9109917897377893,1.2143279447034243,0.654636883103462,1.5340350135001855
-2.4198684774731394,0.38908734262361466,1.5912638117095894,-0.313355834810217,1.6994523933755177,-2.116795067936598,1.6511235492032565,1.6540679714601858,1.5697898169507976,1.5340350135001855
-0.6194894958327786,0.815237178447593,-0.7608459269552643,0.7535866380417396,-0.25093890951531195,-0.36859328381024525,-0.22022099706105355,-0.7436981244439307,0.2589348875645711,-0.3583448073309816
-0.2573273474509702,-0.1810880730163021,-1.2324445318426833,-1.3378556242916044,-0.4895161782186599,0.9074512138305576,-0.20680188045605255,0.17066327569990447,-0.5748538469617295,-0.3583448073309816
-2.4198684774731394,-3.4196940028830283,-3.6118449433577946,-3.980445898766458,-2.201330212406141,-2.116795067936598,-2.2957693445338228,-3.1414642203480474,-3.6736299005941087,-3.837190529803987
1.1822707870194016,0.39256737859935176,0.7488774446178045,-2.198028111901069,1.172944402504748,-0.3523150893312516,1.1247814141927877,1.3695463236519627,0.2589348875645711,0.9844615784950614
0.5022049938986332,0.8086968240587712,-0.20927776122047437,0.9925378719632115,-0.7774469003860814,0.4086120222015814,1.1113622975877866,0.8949249502648892,0.6970216265519807,1.5340350135001855
-1.3385979124620548,0.19930386315113618,-0.9171132217643737,0.5616544674436952,0.30403595818750834,1.4062904054595338,-2.2957693445338228,1.2143279447034243,0.2589348875645711,-0.6020043231467764
0.3372784610010908,-1.1879277164724944,-2.052569651555099,-0.9656719691835929,0.479128561386007,-0.5477625381235226,0.05505433298454959,-2.7017241935912857,0.21995543169205498,-0.11468529151518674
0.480383025071567,0.7729593147667899,1.07672816045027,-0.8676293193730817,1.2364290680095973,0.9057949371409859,1.6455118817148877,0.45518492350812756,1.1740878214119066,0.19122862767414248
0.5022049938986332,-0.6353782316853583,-0.03736409288972232,-0.7960061863408173,-0.27940578634736263,0.63948881011214,0.5938215981469848,-0.45917647663570776,-0.5748538469617295,-1.7011511931570247
-1.3385979124620548,0.40931123369862893,0.29048662294274336,-0.06689994169912217,0.7242567419301028,0.6661707152555664,0.34176080672908415,-0.26907675105685713,0.34029908688560606,0.19122862767414248
1.368322270883889,0.6070256028439943,0.7777316013518052,-0.6065832014311392,1.4465394598808945,1.915533307752943,1.3768422056106882,-0.8989165033924693,0.2589348875645711,0.7408020626792666
0.8605325633579202,0.6109824549134057,-0.39250548157244536,-0.6346328531554511,0.9628340106334508,0.16567524693701852,1.385643641180355,0.8949249502648892,0.654636883103462,0.9844615784950614
-2.4198684774731394,-1.2031207378859516,-0.8913860327978598,1.237615377323323,1.6994523933755177,1.915533307752943,-0.19238877739801682,-0.11385837210831859,-3.6736299005941087,1.5340350135001855
0.6611568162681131,-1.6189164801193876,-1.0102905658241024,0.24746301473968563,-1.4647118296640746,0.44238508463029735,-0.19238877739801682,-1.3127414200603769,0.2589348875645711,0.19122862767414248
0.28082566177318186,-0.41662945214532066,0.29048662294274336,-0.46939068702472997,-0.503851843009935,0.9074512138305576,-0.4356481332462504,-0.30395809768716914,-0.5324691035132106,0.19122862767414248
-2.4198684774731394,1.4056364851625243,1.5912638117095894,1.237615377323323,1.6994523933755177,1.915533307752943,1.9109917897377893,1.6540679714601858,1.5697898169507976,1.5340350135001855
-2.4198684774731394,-0.20695578482381147,-1.9559350924204877,0.3699382305242356,-0.7280934469220077,1.4166941161239663,1.9109917897377893,1.6540679714601858,-2.0060524315415074,-2.2507246281621494
-0.27108456045642804,-0.21437821496613665,1.3823176289033663,0.01835412196140487,1.4608751246721696,-1.850488940907752,1.6511235492032565,1.6540679714601858,1.1740878214119066,0.9844615784950614
-1.3385979124620548,0.3696884287710816,-1.1260594045705965,0.7474603666030999,0.30403595818750834,1.148731712405549,-1.2440790609659198,-0.8381200466733032,-0.1401723955503225,0.19122862767414248
-0.22439096436710754,0.5862361537073962,0.13109236036614721,-0.25036815890495867,0.9421518867519274,0.9074512138305576,0.06186779564814697,0.8005030280355168,-0.13676710797431976,-1.1515777581519007
1.5420414702241088,1.2119677100544797,1.1460807732468863,1.0122950740301138,1.4608751246721696,1.4062904054595338,1.6589309983198888,1.3695463236519627,1.5697898169507976,0.9844615784950614
0.32124958649350904,-1.1937519199196454,-0.1951948715825751,-0.3058511756205941,-0.25093890951531195,0.37318268308329383,-0.7265383615251179,-0.26907675105685713,-1.528986236681581,-1.1515777581519007
0.14243431069392604,-1.0194820586641338,-0.8013443830178797,-0.5311714789138033,0.02265614786083453,-0.574444443266949,-0.19238877739801682,-0.5535983988650802,-2.3627749712078816,-1.1515777581519007
0.18046677023715194,0.38602702421052987,-0.15469641551995972,0.9925378719632115,0.08614081336568373,0.9074512138305576,0.05967201401988367,0.17066327569990447,0.654636883103462,-0.6020043231467764
0.4680071132779285,0.19930386315113618,1.3129650161067503,-0.5509286809807057,-0.5245339668914584,0.2098520200301672,-0.17896966079301585,-0.11385837210831859,-0.13676710797431976,-0.3583448073309816
0.26718825244270134,0.5796957993185743,0.5687854185455823,-0.7898799149021775,-2.201330212406141,-0.3064820395485313,-0.19338276385105158,-0.7436981244439307,0.21995543169205498,1.5340350135001855
-2.4198684774731394,1.4056364851625243,1.5912638117095894,1.237615377323323,0.8590108258903285,-1.09830926334978,-2.2957693445338228,-1.942581172395989,-1.055325329397658,1.5340350135001855
-0.2791493162780364,-0.2769687116898635,1.5912638117095894,-0.06689994169912217,-2.201330212406141,0.6411450868017116,-0.2224167786893169,-0.3983800199165416,1.5697898169507976,0.19122862767414248
-1.2984253213132877,1.4056364851625238,0.605129555562851,1.0122950740301138,1.2507647328008724,-2.116795067936598,0.33857103864778615,0.5159813802272937,1.1740878214119066,1.5340350135001855
0.3066638257313472,-1.0219052625817895,-0.34295356134281857,0.28931510082705847,-2.201330212406141,0.4086120222015814,-1.5317795211634893,-2.227102820204212,0.2589348875645711,0.7408020626792666
0.8043310977015715,-0.595350167097982,1.0271762402206435,-0.8181010703612878,0.44287693160342895,-0.06685781766311163,1.1103683111347518,0.45518492350812756,0.21995543169205498,-0.3583448073309816
1.1651119448715606,0.19930386315113618,0.8272835215814319,0.4528546122311944,0.9771696754247259,1.175413617548975,1.1335828497624545,1.2143279447034243,0.6970216265519807,0.7408020626792666
-0.7993149355976437,-0.39763579795261667,1.3823176289033663,-3.0396502814598163,0.5141463500588055,-2.116795067936598,-0.20019622651464894,-1.5028411456392272,-0.21813130729535468,0.19122862767414248
-2.4198684774731394,0.9979147454696659,1.0923745339719129,1.237615377323323,1.172944402504748,1.4417197445778214,1.3846496547273204,1.6540679714601858,-0.4900843600646919,1.5340350135001855
0.9867296188521156,0.9939578934002544,1.5912638117095894,1.237615377323323,1.6994523933755177,0.1406496184831637,0.8893295074611861,0.015444896751365933,1.5697898169507976,0.7408020626792666
-0.3979786338107445,-3.218022781668251,-2.477951997450813,-2.430853074383901,-1.1276321067830788,0.1123114366501657,-0.2290224326307204,0.17066327569990447,-0.6951975021552804,0.19122862767414248
-0.39684866617048525,0.005635088043091655,0.5267234785992235,-0.6956258545767376,0.7242567419301028,0.9074512138305576,0.3329593711594173,-0.7436981244439307,-0.13676710797431976,-0.6020043231467764
0.8213701361744351,0.8006943779520389,1.3550269560531092,-0.35304174267881977,1.4258573359993711,1.4062904054595338,1.385643641180355,1.3695463236519627,0.6970216265519807,0.19122862767414248
0.6649913951906344,0.19930386315113618,-0.9045938160102178,-1.0906119407127226,-0.9732216274661035,-0.09022716942739484,-1.2440790609659198,-1.3127414200603769,-1.4900067808090651,-1.9448107089728195
0.6649913951906344,0.7813670205333515,-0.15469641551995972,-0.06689994169912217,-1.2261345609607266,-1.3145641334709166,0.08189256619455153,0.17066327569990447,-0.13676710797431976,-1.1515777581519007
0.8239432175601143,1.4056364851625243,1.5912638117095894,1.237615377323323,1.6994523933755177,1.915533307752943,1.9109917897377893,1.6540679714601858,1.5697898169507976,1.5340350135001855
0.6831604013037572,0.40396384634515237,0.35983923573935944,0.12269454694535395,1.040654340929575,0.9161986478054188,0.8458823895648852,-1.0282197722521538,-0.21813130729535468,-0.6020043231467764
-0.037077982965778154,-0.14794104393415822,0.3036944061551014,-1.8356867979362488,1.4608751246721696,-0.3669370071206737,0.06847344958955058,0.6104033024566661,-0.21813130729535468,0.9844615784950614
1.5430516341893907,0.974630535981567,1.105582317184271,0.6424491008756705,1.2507647328008724,1.6492271807240966,1.9109917897377893,0.7397065713163504,1.1317030779633879,1.5340350135001855
0.8249533815253962,0.6285140173881993,-0.2736009485462025,0.2056109286523128,-0.4688340543371365,0.3998645882267203,0.8815220583445541,-0.30395809768716914,-2.8398411660678073,0.7408020626792666
0.6649913951906344,1.4056364851625243,0.2798609483797265,0.5023828612429883,-1.781109428663547,-1.3483371958996324,-0.7389634916770841,-1.7873627934474503,-0.13676710797431976,-1.7011511931570247
0.5022049938986332,1.4056364851625243,-0.43299521112279865,-0.5372977503524431,-0.4610493013866092,-2.116795067936598,-0.7099294768388188,-2.417202545783063,-0.17915185142283857,-1.1515777581519007
-0.9754256001149646,-1.212674017678504,-1.603232294047049,0.2831888293884187,-2.201330212406141,0.410268298891153,-0.19238877739801682,-0.8730013933036154,-1.0943047852701742,-1.3952372739676955
-0.2573273474509702,-1.0070287588602516,0.29048662294274336,-0.4618860278351072,-0.25093890951531195,-0.10063088009182758,0.05967201401988367,0.45518492350812756,0.654636883103462,-1.1515777581519007
-2.060097794268432,1.2123729697143086,1.3823176289033663,0.6979321175913059,1.2364290680095973,-1.8755145693616062,1.6367104461452209,1.6540679714601858,1.1740878214119066,0.9844615784950614
-0.2573273474509702,0.19930386315113618,1.1187901003966292,1.237615377323323,1.6994523933755177,-0.10063088009182758,1.9109917897377893,0.6104033024566661,1.5697898169507976,-1.1515777581519007
-0.23406226487848406,-0.16969160527050142,-0.9955192987280012,1.237615377323323,-0.650477569376383,-0.574444443266949,-0.9776051664899835,0.17066327569990447,-0.21813130729535468,-2.7380436597937385
-2.4198684774731394,0.01258070209174245,-1.6340021464752843,-1.043421373654497,-0.7346443587627556,-0.09022716942739484,-2.030289436510921,-0.7436981244439307,-0.5748538469617295,-1.1515777581519007
-0.7602723120891357,-1.600011567894593,1.341819172840751,1.237615377323323,-0.3285547870609366,1.915533307752943,1.1113622975877866,0.9298062968952011,1.5697898169507976,0.9844615784950614
1.3460673522766846,1.0019603395069867,1.1460807732468863,0.7733438401086419,1.2364290680095973,1.381264777005679,1.6455118817148877,0.49006627013843956,1.1317030779633879,0.7408020626792666
0.478939911326147,0.8046512300214503,-0.2108412451042177,0.7178608233930065,0.03699181265210979,0.4069557455120098,0.8402707220765163,-2.6668428469609737,1.1317030779633879,1.5340350135001855
0.5060395728211544,0.19930386315113618,0.2484246829963846,-0.38126289813792996,0.7242567419301028,0.6749181492304275,0.34176080672908415,0.45518492350812756,0.6970216265519807,0.9844615784950614
-0.8126391988229633,0.8086968240587712,-0.2084026547949331,0.24746301473968563,-1.2261345609607266,0.47781442374858474,0.05967201401988367,-1.3127414200603769,0.2589348875645711,-1.1515777581519007
-2.074865171239172,1.2119677100544797,1.5912638117095894,1.237615377323323,1.2157469441280737,1.6742528091779516,1.6367104461452209,1.6540679714601858,-1.8043445770269209,0.9844615784950614
-0.6316837914178393,-0.2149582309305438,-0.2084026547949331,0.7178608233930065,0.787741407434952,-0.5994700717208038,-0.47789345596732286,-0.5884797454953923,-0.9705558425006204,-1.3952372739676955
-0.38309145316502746,1.4056364851625243,0.7761681174680617,1.237615377323323,-2.201330212406141,-1.3750191010430588,-2.03590110399929,-0.8730013933036154,1.0927236220908718,0.19122862767414248
0.44235056552834107,0.6109824549134057,-0.7319917702212635,-0.38126289813792996,-0.25093890951531195,-0.10063088009182758,-0.45225701793254947,-1.7873627934474503,-0.17915185142283857,-0.6020043231467764
0.8692118851682447,0.006040347702920616,-0.6115237533112774,0.7178608233930065,-0.13810079054638894,-0.09022716942739484,-0.19899443133942046,-1.5028411456392272,-1.0908994976941713,-2.4943841439779435
-0.25858884498781226,-3.1986954242495633,-0.25638236462855446,-0.4360025543295651,-0.6996265700899571,-0.10063088009182758,-1.5173664181054536,-1.3127414200603769,-3.6736299005941087,-1.1515777581519007
0.8239432175601143,0.19930386315113618,0.29048662294274336,-0.5175405482855406,0.7242567419301028,0.9074512138305576,0.8593015061698862,0.45518492350812756,0.2589348875645711,0.19122862767414248
-1.0103204985957903,0.2583255819312165,-0.3488713312300812,0.7178608233930065,-0.0058107289712161425,-1.4191958741362076,-2.2957693445338228,-1.3476227666906888,-0.013018165204766135,-0.6642587265203111
0.30522071198592726,-3.0327617123267676,-2.32583902168705,-0.8317320009895504,-1.1483142306646021,-1.0482580064420703,-1.5017515198721891,-1.7524814468171386,-3.1965637057341825,-2.4943841439779435
